29.01.23 19:55:33;1470895;Freelance;Сбор данных;Нужно заполнить таблицу с биржевыми котировками по заданному списку компаний и датам. Возможно долговременное сотрудничество.;договорная;Опубликовано: 2023-01-29 в 19:54;;Срок выполнения: за 5 дней;https://freelance.ru/projects/sbor-dannih-1470895.html;n
29.01.23 20:16:21;481069;Habr;Доработки и исправления серверной части проекта Python;;договорная;1 минуту назад;;;https://freelance.habr.com/tasks/481069;n
30.01.23 07:59:06;5108977;FL;Система простого учета обращений;Система для учета обращений. Принцип: одна таблица куда заносим обращения. Обращение = строчка в таблице. Обязательное поле "СВЯЗАТЬСЯ". При дате связаться меньше или...;По договоренности;Заказ 18 минут назад;2 ответа;;https://www.fl.ru/projects/5108977/sistema-prostogo-ucheta-obrascheniy.html;n
30.01.23 07:59:06;1470940;Freelance;Разработать парсер чертежей в формате pdf и чертежей в формате картинок;Необходима программа для парсинга чертежей по списку ключевых слов и складирования чертежей с ключевыми словами в отдельную папку. Чертежи для парсинга могут быть как в формате pdf, так и в формате картинок. Привожу примеры ключевых слов для чертежей: - чертеж «Гайка» — ключевое слово 20Х23Н18 (находится в нижней части таблицы). - чертеж «Колесо рабочее» (pdf) — ключевое слово Никель НП2 (находится в нижней части...;договорная;Опубликовано: 2023-01-30 в 07:13;5;Срок выполнения: за 60 дней;https://freelance.ru/projects/razrabotat-parser-chertezhej-formate-pdf-chertezhej-formate-kartinok-1470940.html;n
30.01.23 07:59:06;1470933;Freelance;Верстка музыкального сайта;Требуется изменить верстку на музыкальный сайт https://trancemusiclibrary.com/. Бэкенд написан на Django 4/django REST Framework. Деплой через Docker. Сайт размещен на https://www.digitalocean.com/. Пояснения. 1. Верстка через скриншоты от фигмы. Оригинального файла фигмы нет. 2. Разрешение элементов и шрифт зависит от разрешения экрана (резиновая верстка). Аналог https://www.di.fm/ 3. Весь сайт - это одна большая таблица, в которую все должно размещаться без усекания 4. Оплачивать могу только...;договорная;Опубликовано: 2023-01-30 в 03:21;10;Срок выполнения: за 30 дней;https://freelance.ru/projects/verstka-muzikalnogo-sajta-1470933.html;n
30.01.23 09:44:22;1470958;Freelance;Создать excel таблицы;Необходимо создать несложные таблицы,которые будут автоматически подтягивать значения с сайтов Бинанс и банков РФ и Таиланда с курсами валют;2 000 руб;Опубликовано: 2023-01-30 в 09:43;3;Срок выполнения: за 2 дня;https://freelance.ru/projects/sozdat-excel-tablici-1470958.html;n
30.01.23 10:01:30;5108995;FL;Таблица касса/банк на итальянском языке;Сделать таблицу exel На итальянском языке  банк- касса  приход/расход на 1 месяц Около 100 движений  документы пока не добавляю;1,200 руб;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5108995/tablitsa-kassa_bank-na-italyanskom-yazyike.html;n
30.01.23 10:36:48;5109021;FL;Необходимо доработать функционал таблицы 1с Битрикс;На сайте есть таблица: dirui.com.ru/products/add...   1) Нужно добавить три поля: Имя, Телефон, E-mail выше таблицы   2)  Необходимо ее доработать функционал. В Таблице...;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109021/neobhodimo-dorabotat-funktsional-tablitsyi-1s-bitriks.html;n
30.01.23 11:01:13;5109057;FL;Сделать парсер для сайта на Wordpress;Есть сайт на Wordpress и есть сторонний сайт на HTML. Нужно написать парсер, который будет парсить данные с этого стороннего сайта на наш сайт. Пишите ваш порядок цен и сроков...;15 000 руб;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109057/sdelat-parser-dlya-sayta-na-wordpress.html;n
30.01.23 11:08:30;1470988;Freelance;Исправить обработку загрузки данных 1С 3.0 БУ;Есть обработка загрузки данных из табличного документа Exel. Обработка работает в базе 1С 3.0 БУ, Организация применяет УСН. Нужно переделать эту обработку для работы в организации НДС и добавить возможность выбора печатных форм из форм загруженных в конфигурацию.;3 000 руб;Опубликовано: 2023-01-30 в 11:07;1;Срок выполнения: за 2 дня;https://freelance.ru/projects/ispravit-obrabotku-zagruzki-dannih-1s-3-0-bu-1470988.html;n
30.01.23 11:27:42;481159;Habr;Доработка проекта на Laravel (парсинг из csv в mysql);;договорная;1 минуту назад;;;https://freelance.habr.com/tasks/481159;n
30.01.23 11:32:24;5109072;FL;Доработка проекта на Laravel (парсинг из csv в mysql);Здравствуйте, есть скрипт, который преобразовывает csv файл в таблицы бд mysql. Сделан на Laravel (artisan) в пакете nWidart/laravel-modules. Как в общем работает скрипт,...;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109072/dorabotka-proekta-na-laravel-parsing-iz-csv-v-mysql.html;n
30.01.23 12:02:59;5109091;FL;Дизайн презентации на 1 слайд;Есть черновик в Power Point Нужно облагородить и сделать, чтобы выглядело цельно и в фирменных цветах. Исходник пришлю исполнителю. Антибот – презентация Детали по ссылке...;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109091/dizayn-prezentatsii-na-1-slayd.html;n
30.01.23 12:09:13;1471018;Freelance;Загрузка объявлений через CSV файл;Нужно загрузить объявления на собственную доску объявлений из админки, используя функционал импорта объявлений через CSV файл. Также изначально перевести (адаптировать) в CSV из эксель или других форматов. Условно я предоставляю файл - прайс лист в Эксель, его надо преобразовать и импортировать на сайт.;договорная;Опубликовано: 2023-01-30 в 12:08;4;Срок выполнения: за 10 дней;https://freelance.ru/projects/zagruzka-obyavlenij-cherez-csv-fajl-1471018.html;n
30.01.23 12:11:18;1471021;Freelance;Сбор контактов c Linkedin;Необходимо собрать базу контактов c Linkedin по определенным критериям, не менее 15 000 контактов.  Данные необходимо собрать в определенную таблицу (если есть сложности со сбором информации по какому-либо конкретному полю — обговорить перед стартом).;договорная;Опубликовано: 2023-01-30 в 12:10;4;Срок выполнения: за 1 день;https://freelance.ru/projects/sbor-kontaktov-c-linkedin-1471021.html;n
30.01.23 12:33:08;1471031;Freelance;Создать XLтаблицу связанную с биржами;из основного я хочу добавлять удалять связки, естественно что бы они так же онлайн работали, добавлять биржи в список, так же добавлять банки, добавлять с bestchange обменники, так же их привязывать что бы онлайн обновлялись. сам bestchange для удобства внести допустим в список к биржам, или отдельной куда то строкой. по р2р добавлять удалять фиатные валюты, других стран, что бы не только с рублем...;договорная;Опубликовано: 2023-01-30 в 12:32;;Срок выполнения: за 14 дней;https://freelance.ru/projects/sozdat-xltablicu-svyazannuyu-s-birzhami-1471031.html;n
30.01.23 13:03:18;5109122;FL;Парсинг. Собрать базу организаций по роду занятия,  Телефон-whatsapp, email, город, Название;Собрать базу организаций по роду занятия, моб Телефон-whatsapp, email, город, Название 1.  Фирмы продающие -товары для прудов -товары для фонтанов -товары для бассейнов -...;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109122/parsing-sobrat-bazu-organizatsiy-po-rodu-zanyatiya--telefon-whatsapp-email-gorod-nazvanie.html;n
30.01.23 13:04:53;5109164;FL;Данные из json или xml в csv;Сформировать csv файл из данных, полученных из json или xml Данные из парсинга интернет-магазина, примерно 90 тысяч SKU Поля файла csv: Номер артикула – текстовый формат,...;1,200 руб;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109164/dannyie-iz-json-ili-xml-v-csv.html;n
30.01.23 15:27:57;481221;Habr;Помочь с выполнением заданий по Python Web (django, async, database);;договорная;~ 1 час назад;5;;https://freelance.habr.com/tasks/481221;n
30.01.23 15:27:57;481213;Habr;Конвертация Visual Basic в JavaScript;;500 руб.;~ 2 часа назад;3;;https://freelance.habr.com/tasks/481213;n
30.01.23 15:27:57;5109267;FL;Починить отображение картинки в карточке товара на платформе Opencart;Приветствую! Не работает отображение картинки у карточки товара в подкатегориях на платформе Opencart.  Сайт: electro-power.by/ehlektro... Подскажите, сколько будет...;По договоренности;Заказ 29 минут назад;3 ответа;;https://www.fl.ru/projects/5109267/pochinit-otobrajenie-kartinki-v-kartochke-tovara-na-platforme-opencart--.html;n
30.01.23 15:27:57;1471114;Freelance;Подключить ПВЗ калькулятору транспортной доставки грузов на сайте;На сайте нашей ТК есть готовый калькулятор на html/js, схожий с остальными калькуляторами любой транспортной компании, т.е. для предварительного расчета стоимости доставки посылки требуется ввести город Получения груза, Вес в кг и сумму страхования. Все считается с помощью js скрипта, который уже подтягивает наши значения калькулятора из exel таблицы . выдается сейчас в результатах пока только Тип доставки - Курьером НВЛ (как на скриншоте...;10 000 руб;Опубликовано: 2023-01-30 в 15:20;3;Срок выполнения: за 30 дней;https://freelance.ru/projects/podklyuchit-pvz-kalkulyatoru-transportnoj-dostavki-gruzov-na-sajte-1471114.html;n
30.01.23 15:37:19;1471121;Freelance;Разработка парсера;Приветствую!  Нужен простенький парсер сайта airbnb.ru написанный на PHP.  Необходимо парсить объявления.  Отвечу на любые вопросы.;договорная;Опубликовано: 2023-01-30 в 15:36;4;Срок выполнения: за 10 дней;https://freelance.ru/projects/razrabotka-parsera-1471121.html;n
30.01.23 15:59:10;5109330;FL;Разработка парсера на PHP;Приветствую! Нужен простенький парсер сайта airbnb.ru написанный на PHP. Необходимо парсить объявления. Отвечу на любые вопросы.;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109330/razrabotka-parsera-na-php.html;n
30.01.23 15:59:10;5109332;FL;Разработка парсера;Нужен простенький парсер сайта airbnb.ru написанный на PHP. Необходимо парсить объявления. Отвечу на любые вопросы.;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109332/razrabotka-parsera.html;n
30.01.23 16:19:26;5109348;FL;ИНН компаний собрать (180 шт);Добрый день  180 компаний для заполнения в экселе  Нужно в столбике эксель, поставить ИНН компании  Пример в принскрине.  ИНН можно брать на www.rusprofile.ru/ или...;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109348/inn-kompaniy-sobrat-180-sht.html;n
30.01.23 16:48:31;5109363;FL;Нужно написать telegram бота для помощи с уроками. Реализовать общения студента и преподавателя;Желательно, чтобы вы написали бота на языке программирования Python. Задача telegram бота – помочь студентам с уроками Студент заполняет заявку: 1) Указывает направление:...;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109363/nujno-napisat-telegram-bota-dlya-pomoschi-s-urokami-realizovat-obscheniya-studenta-i-prepodavatelya.html;n
30.01.23 17:31:41;5109393;FL;Создание Бизнес Плана разработки программного обеспечения;Разработать Бизнес-План в Excel на разработку программного обеспечения .  Все вводные цифры я дам;По договоренности;Заказ 1 минуту назад;нет ответов;;https://www.fl.ru/projects/5109393/sozdanie-biznes-plana-razrabotki-programmnogo-obespecheniya-.html;n
30.01.23 17:41:03;5109391;FL;Несложная инфографика (таблица, графики);Требуется красиво оформить графики по примеру из вложенного файла. Размер – 1800x900 Изображения будут использоваться на сайте mamontov.top, поэтому было бы хорошо их...;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109391/neslojnaya-infografika-tablitsa-grafiki.html;n
30.01.23 18:04:24;5109409;FL;Парсер для сайта market.csgo.com;Нужен парсер который в режиме реального времени будет мониторить нужные определенные вещи(скины) с нужными мне параметрами, а именно с нужным float (потертость) и стикерами ....;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109409/parser-dlya-sayta-marketcsgocom.html;n
30.01.23 18:04:24;5109394;FL;Написать функцию на получение информации с сайтов. Python;Входные данные ФИО дата рождения,  kad.arbitr.ru(список дел) ras.arbittr.ru(список дел) rosdolgi.ru(список задолженности);1,500 руб;Заказ 34 минуты назад;нет ответов;;https://www.fl.ru/projects/5109394/napisat-funktsiyu-na-poluchenie-informatsii-s-saytov-python.html;n
30.01.23 18:21:35;5109413;FL;создать алгоритм(код) на Java или Python Оценки загруженности;создать алгоритм(код) на Java или Python Оценки загруженности;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109413/sozdat-algoritmkod-na-java-ili-python-otsenki-zagrujennosti-.html;n
30.01.23 19:03:38;1471187;Freelance;Вносить данные в таблицу;задача внести товар в таблицу по 1 показателю. 400% от 300-3000 руб и 300% от 3000-7000 руб. С ссылками на товар;договорная;Опубликовано: 2023-01-30 в 19:02;;Срок выполнения: за 5 дней;https://freelance.ru/projects/vnosit-dannie-v-tablicu-1471187.html;n
30.01.23 20:49:33;1471210;Freelance;добавить порядковый номер у товара в корзине опенкарт 2;в шаблоне корзины есть таблица, с выводом товаров, в строку пытаюсь вставить порядковый номер товаров, типа <?php echo $i$$$ ?>, но ничего не выходит, нужна помощь;договорная;Опубликовано: 2023-01-30 в 20:48;2;Срок выполнения: за 1 день;https://freelance.ru/projects/dobavit-poryadkovy-nomer-tovara-v-korzine-openkart-2-1471210.html;n
30.01.23 20:54:13;5109485;FL;Python разработка;нужно сделать интеграцию с 1с на основе пользовательской библиотеки Цену предлагайте, обсудим.;По договоренности;Заказ 1 минуту назад;нет ответов;;https://www.fl.ru/projects/5109485/python-razrabotka-.html;n
30.01.23 20:54:46;5109484;FL;Разработать скрипт по разбивке на части файлов .ODT (OpenOffice);Задача такая, написать макрос для word, который делает следующее: в папке IN лежат документы odt, в которых подряд идут таблицы по разным физлицам, их надо по очереди открыть и...;2,000 руб;Заказ 2 минуты назад;нет ответов;;https://www.fl.ru/projects/5109484/razrabotat-skript-po-razbivke-na-chasti-faylov-odt-openoffice.html;n
30.01.23 22:24:03;5109522;FL;Оформление гугл-таблицы с синхронизацией с google-dashboard;ТЗ по задаче: cut-harp-299.notion.site/...;10 000 руб;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109522/oformlenie-gugl-tablitsyi-s-sinhronizatsiey-s-google-dashboard.html;n
30.01.23 22:48:58;5109531;FL;Семантика для сайта;Нужно собрать семантику для сайта, кластеризовать, предоставить собранную семантику в excel. Адрес сайта вышлю по запросу.;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109531/semantika-dlya-sayta.html;n
30.01.23 22:59:22;481333;Habr;Сделать небольшой парсер Ozon на python;;5 000 руб.;1 минуту назад;;;https://freelance.habr.com/tasks/481333;n
31.01.23 13:10:52;481435;Habr;Создать сервис в связке с гугл таблицей;;договорная;5 минут назад;1;;https://freelance.habr.com/tasks/481435;n
31.01.23 13:10:52;481425;Habr;Простой парсер страницы на сайте;;2 000 руб.;15 минут назад;7;;https://freelance.habr.com/tasks/481425;n
31.01.23 13:10:52;481397;Habr;Бот для 6 бирж на python;;договорная;~ 1 час назад;6;;https://freelance.habr.com/tasks/481397;n
31.01.23 14:01:51;5109824;FL;Автоматизация гугл таблицы;Необходимо автоматизировать шаблон в гугл таблице Вкладка шаблон – в нее попадают данные по компаниям Вкладка общие – в нее должны попадать данные из вкладки шаблон, с...;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109824/avtomatizatsiya-gugl-tablitsyi.html;n
31.01.23 14:28:23;5109843;FL;Распаралеливание серверов и установка балансировщика на Python+Django+Postgres;Распараллеливание серверов и установка балансировщика на Python+Django+Postgres  под ключ. Нужен умелый разработчик уровня Strong Middle/Middle+ который посмотрит наши сервера,...;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109843/rasparalelivanie-serverov-i-ustanovka-balansirovschika-na-pythondjangopostgres-.html;n
31.01.23 16:01:23;5109925;FL;Привести в порядок свойства инфоблоков каталога, в 1С Битрикс;Требуется привести в порядок свойства в настройках инфоблоков согласно таблице. (133 свойства)   Некоторые сделать общими на весь каталог, некоторые индивидуальными для...;2,500 руб;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109925/privesti-v-poryadok-svoystva-infoblokov-kataloga-v-1s-bitriks.html;n
31.01.23 16:04:30;5109934;FL;Скрипт python  добавления текста в файл txt;Есть файл txt в котором нужно после запуска скрипта на Python что бы про дублировались строки с добавлением указанного текста. Допустим есть файл в котором есть информация...;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109934/skript-python--dobavleniya-teksta-v-fayl-txt.html;n
31.01.23 16:32:02;5109953;FL;Презентация в PowerPoint примерно на 10 слайдов для агентства по организации праздников;Презентация примерно на 10 слайдов для агентства по организации праздников для потенциальных инвесторов,  тематика праздников строгая, серьёзная. Логотип и название в процессе,...;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109953/prezentatsiya-v-powerpoint-primerno-na-10-slaydov-dlya-agentstva-po-organizatsii-prazdnikov-.html;n
31.01.23 16:57:35;5109967;FL;Улучшить презентацию в Power Point;ТЗ напишу в чате. Пришлите несколько своих работ пожалуйста.;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109967/uluchshit-prezentatsiyu-v-power-point.html;n
31.01.23 17:13:42;5109986;FL;Перенести информацию из визиток в таблицу;Необходимо перенести информацию в таблицу по примеру(см файл). Около 120 визиток. Визитки: drive.google.com/drive/fo...;2,000 руб;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109986/perenesti-informatsiyu-iz-vizitok-v-tablitsu.html;n
31.01.23 17:27:13;5109996;FL;Соотнести названия картинок со списком продукции для каталога;Есть список продукции в таблице docs.google.com/spreadshe... вот photo-screen.ru/i/XduvPjB... (зелёным – категории, сами...;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5109996/sootnesti-nazvaniya-kartinok-so-spiskom-produktsii-dlya-kataloga.html;n
31.01.23 17:38:40;5110007;FL;Обновление презентации, создание инфографики;Есть готовая презентация учебного заведения в powerpoint, утверждены корпоративные цвета и логотипы.  Необходимы новые идеи по  оформлению и новые визуальные решения, чтобы...;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5110007/obnovlenie-prezentatsii-sozdanie-infografiki.html;n
31.01.23 18:01:57;481521;Habr;Написать скрипт на Scrapy для парсинга объявлений Авито;;договорная;1 минуту назад;;;https://freelance.habr.com/tasks/481521;n
31.01.23 18:09:46;5110032;FL;Создание презентаций;Презентация максимум до 7 слайдов. Презентаций несколько. Текст есть, нужно в Power Point создать презентацию. Предлагайте цену.;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5110032/sozdanie-prezentatsiy.html;n
31.01.23 18:13:30;5110037;FL;Python Разработчик (middle);Полная занятость, полный день;от 180000 ₽;Вакансия (Россия, Санкт-Петербург) Только что;нет ответов;;https://www.fl.ru/projects/5110037/python-razrabotchik-middle.html;n
31.01.23 18:14:33;5095000;FL;Оплата BTC LTC, для телеграм БОТа. Прием и отправка. Python.;Нужен скрипт для отправки крипты и выдачу адреса при создании заявки на продажу крипты. Внедрим в бота сами от Вас нужен рабочий скрипт на Python. Отправка и прием каждый раз...;По договоренности;Заказ Только что;;;https://www.fl.ru/projects/5095000/oplata-btc-ltc-dlya-telegram-bota-priem-i-otpravka-python.html;n
31.01.23 18:32:48;5110051;FL;Исправить или переписать Importer для blender (Python);Моя цель выкачать некоторые 3d модели с сайта maps3d.admsurgut.ru/map/ и загрузить их в блендер. На просторах интернета нашел способ как это сделать с гугл картами. Но...;По договоренности;Заказ 1 минуту назад;нет ответов;;https://www.fl.ru/projects/5110051/ispravit-ili-perepisat-importer-dlya-blender-python.html;n
31.01.23 19:04:01;5110075;FL;Парсинг интернет-магазинов;Добрый день! Нужно спарсить несколько категорий каталога товаров в зарубежных интернет-магазинах. Поля, которые нужны про каждый товар: бренд, стоимость, описание (название),...;4,500 руб;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5110075/parsing-internet-magazinov.html;n
31.01.23 21:40:09;5110130;FL;Разработать парсер чертежей в формате pdf и чертежей в формате картинок;Разработать парсер чертежей в формате pdf и чертежей в формате картинок Пишите;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5110130/razrabotat-parser-chertejey-v-formate-pdf-i-chertejey-v-formate-kartinok.html;n
31.01.23 22:06:09;5110122;FL;Переделать код на Python;Есть код ML с классификацией к-соседей,надо переделать программу так чтобы 1. Она рассчитывала итог через метод Score и 2. Классификация производилась через классификатор Бернулли;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5110122/peredelat-kod-na-python-.html;n
31.01.23 22:06:09;5110115;FL;Парсинг Wildberries Excel;Нужно, чтобы при вставке ссылки товара WB В любую из ячеек столбца A вся информация по товару отображалась в той же строке Разделенная столбами. В файле пример работы. Нужна...;По договоренности;Заказ 1 час назад;нет ответов;;https://www.fl.ru/projects/5110115/parsing-wildberries-excel.html;n
31.01.23 22:09:18;5110146;FL;Написать ТГ бота на Python (бот-саммарайзер);Нужно сделать бота для Telegram на Python (бот генерит саммари канала за заданный пользователем период) Основной функционал   - добавление бота админом в канал - передача боту...;5,000 руб;Заказ 3 минуты назад;нет ответов;;https://www.fl.ru/projects/5110146/napisat-tg-bota-na-python-bot-sammarayzer.html;n
31.01.23 22:16:03;481561;Habr;VBA скрипт для Excel для "чистки" email'ов;;договорная;1 минуту назад;;;https://freelance.habr.com/tasks/481561;n
01.02.23 07:23:26;5110196;FL;Помощь в разработке дашборда в power bi;Нужно помощь в разработке небольшого дашборда в power bi. Все данные присутствуют нужно только отобразить их по примеру (данные и пример есть).;По договоренности;Заказ 4 минуты назад;нет ответов;;https://www.fl.ru/projects/5110196/pomosch-v-razrabotke-dashborda-v-power-bi.html;n
01.02.23 07:25:00;481599;Habr;Разместить python код на AWS;;договорная;1 минуту назад;;;https://freelance.habr.com/tasks/481599;n
01.02.23 09:11:38;5110264;FL;Разместить python код на AWS;Для кода на Python (получает слова и даты, скачивает статьи по ним через API) необходимо выбрать приложение для формирования и доступа к скачанному архиву, выбрать подходящий...;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5110264/razmestit-python-kod-na-aws.html;n
01.02.23 09:53:11;5110283;FL;Загрузчик из Excell в 1с;Из файла Excell необходимо создать документы реализация услуг. Поиск контрагента осуществляется по ИНН.;1,200 руб;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5110283/zagruzchik-iz-excell-v-1s.html;n
01.02.23 10:00:30;1471602;Freelance;Разработать тестовое задание по проверке знаний Python;Разработать тестовое задание на проверку знаний преподавателей по Python 1) Составить вопросы для преподавателей 10-15 штук, тут могут быть какие то каверзные вопросы. Нужно сделать 2 файла, один с ответами, а другой без. Чтоб нам проверить, что ответит преподаватель 2) Тестовое задание для преподавателя, например создание игры, кусок кода или решение какой-то задачи. Прописать требования к этому заданию, критерии, которые нужно будет учитывать преподавателю...;договорная;Опубликовано: 2023-02-01 в 09:58;4;Срок выполнения: за 20 дней;https://freelance.ru/projects/razrabotat-testovoe-zadanie-po-proverke-znanij-python-1471602.html;n
01.02.23 10:25:26;481619;Habr;Требуется написать парсер сайта;;договорная;1 минуту назад;;;https://freelance.habr.com/tasks/481619;n
01.02.23 10:30:38;5110308;FL;Лендинговая страница;Создать лендинговую страницу, с возможностью менять/обновлять экселевский файл прайса. Подобрать необходимый тариф на домене. Запустить сайт в работу.;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5110308/lendingovaya-stranitsa.html;n
01.02.23 11:10:12;1471339;Freelance;Нужно создать телеграмм бота для парсинга авто с DROM.RU по заданому мной фильтру;Бота телеграм для поиска авто по фильтру  есть готовый бот по которому уже работали , прошлый разработчик не выходит на связь данные старого телеграмм бота на руках, либо создать подобный новый ,либо запустить старый  Нужен человек кто уже работал с DROM.RU;договорная;Опубликовано: 2023-01-31 в 12:23;8;Срок выполнения: за 3 дня;https://freelance.ru/projects/nuzhno-sozdat-telegramm-bota-dlya-parsinga-avto-drom-1471339.html;n
01.02.23 11:35:43;5110338;FL;Рассчет и заливка в LibreOffice Calc;Здравствуйте! У меня есть таблица в libreoffice calc, где нужно сделать следующее: - Создать 5 диапозонов (от 0 до 600, от 601 до 1500, от 1501 до 3000, от 3001 до 6000, от...;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5110338/rasschet-i-zalivka-v-libreoffice-calc.html;n
01.02.23 11:44:02;5110356;FL;Дизайнер в ИТ компанию;Верстка корпоративных презентаций, объемных отчетов документов и прочих материалов executive-уровня для внешних и внутренних коммуникацийразработка структуры и логики материалов, выбор оптимальной композициивизуализация различных типов информации:текст, схема, графика, инфографика, иллюстрации, таблицы, картыСоздание анимационных материаловРазработка концепта С НУЛЯ, верстка Promo, презентационных...;40000 ₽ — 80000 ₽;Вакансия (Россия) Только что;нет ответов;;https://www.fl.ru/projects/5110356/dizayner-v-it-kompaniyu-.html;n
01.02.23 12:14:11;1471641;Freelance;Парсинг районов геометок с карты;Есть карта https://neagent.info/krasnodar/karta/ на ней видны районы города. Есть файл эксель (2787 строк) с тремя колонками, одна из них GPS-метки, нужно сделать парсер чтобы по GPS метке определить район города, и записать его в колонку МКР (выделена оранжевым).  Нюансы Два вида GPS меток, старый и новый формат, пример ниже 45.030924169731, 39.031391099214 45°00'08.8""N 39°04'18.9""E  Колонку GID не удалять, значения в этой колоне не менять. Последовательность...;800 руб;Опубликовано: 2023-02-01 в 12:13;1;Срок выполнения: за 2 дня;https://freelance.ru/projects/parsing-rajonov-geometok-s-karti-1471641.html;n
01.02.23 12:27:14;5110397;FL;Сбор открытой информации об ЛПРах в компаниях;Нужен сбор следующей информации: - Название компании - ФИО (хотя бы имя) - Телефон личный (у 80% должны быть мессендеры по типу telegram/whatsapp) - Пример заполнения таблицы с...;По договоренности;Заказ 2 минуты назад;нет ответов;;https://www.fl.ru/projects/5110397/sbor-otkryitoy-informatsii-ob-lprah-v-kompaniyah.html;n
01.02.23 12:32:59;5110393;FL;Создание чат-бота на платформе ВК. (Парсинг+итоговая статистика);Нужен новенький чат-бот в ВКонтакте, который возьмет на себя функции подсчета баллов после прогнозов. Потребуется парсинг от одного из спортивных сайтов (любого, на выбор,...;15 000 руб;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5110393/sozdanie-chat-bota-na-platforme-vk-parsingitogovaya-statistika.html;n
01.02.23 12:32:59;5110395;FL;Верстка 4 простых страниц (адаптивная);Добрый день! Есть 4 страницы в psd. Нужно адаптивно сверстать. Первые три – disk.yandex.ru/d/HkSTJvwM...  Четвертая текстовая в таком же дизайне – таблица плюс...;По договоренности;Заказ Только что;нет ответов;;https://www.fl.ru/projects/5110395/verstka-4-prostyih-stranits-adaptivnaya.html;n
01.02.23 22:59:58;481769;Habr;Парсинг Публичной кадастровой карты по кадастровым номерам;;договорная;~ 3 часа назад;9;;https://freelance.habr.com/tasks/481769;n
01.02.23 22:59:58;5110401;FL;Создание чат-бота в ВК (парсинг+ведение статистики);Нужен чат-бот, желательно на платформе ВКонтакте, который возьмет на себя функции подсчета баллов после прогнозов матчей. Потребуется парсинг из одного из спортивных сайтов...;15 000 руб;Заказ 9 часов 54 минуты назад;7 ответов;;https://www.fl.ru/projects/5110401/sozdanie-chat-bota-v-vk-parsingvedenie-statistiki.html;n
01.02.23 22:59:58;5110819;FL;Сделать парсер;Нужен парсер для соц сети Парсим товары.  Дату и время публикации количество активных объявлений;По договоренности;Заказ 28 минут назад;2 ответа;;https://www.fl.ru/projects/5110819/sdelat-parser-.html;n
01.02.23 22:59:58;1471664;Freelance;Доработка 1С 8.3, УТ 10.3 - загрузка из файла Excel;Доработка 1С 8.3, УТ 10.3 - загрузка из файла Excel. Нужно доработать 1С. Подробности - в прилагаемом ТЗ. Конфигурация новая, с небольшими доработками. Сильно доработана форма Номенклатуры. --- При ответе пишите стоимость и срок выполнения задания, чтобы я понимал, что это не автоответ. --- Работа через безопасную сделку, или оплата после выполнения задания. Гарантия - мои отзывы на fl.ru (много лет там работаю). Можете...;6 000 руб;Опубликовано: 2023-02-01 в 13:09;4;Срок выполнения: за 1 день;https://freelance.ru/projects/dorabotka-ut-10-3-zagruzka-iz-fajla-excel-1471664.html;n
